COD_IBGE,MUNICIPIO,UF,REGIAO_TURISTICA,CLUSTER,QUANTIDADE_EMPREGOS,QUANTIDADE_ESTABELECIMENTOS,EMPREGOS_POR_ESTABELECIMENTO,VISITAS_INTERNACIONAIS_EST,VISITAS_NACIONAIS_EST,TOTAL_VISITAS_ESTIMADAS,ARRECADACAO,PIB_PER_CAPITA_R$,POPULACAO_2019
2406106,Jucurutu,RN,Polo Seridó,D,0.0,0,,0.0,5082.0,5082.0,0.0,13626.37,18295
4125506,São José dos Pinhais,PR,Rotas do Pinhão,B,199.0,20,9.95,361.0,17209.0,17570.0,3605830.0,92666.2,323340
4304630,Capão da Canoa,RS,Litoral Norte Gaúcho,B,147.0,36,4.08,34499.0,393051.0,427550.0,1034343.0,30331.54,53049
3102001,Alterosa,MG,Lago de Furnas,D,1.0,1,1.0,116.0,27275.0,27391.0,0.0,14800.91,14466
3103603,Arantina,MG,Serras de Ibitipoca,D,4.0,1,4.0,0.0,0.0,0.0,0.0,19368.11,2795
3109006,Brumadinho,MG,Veredas do Paraopeba,C,127.0,14,9.07,777.0,13569.0,14346.0,1254518.0,62744.25,40103
4310330,Imbé,RS,Litoral Norte Gaúcho,C,77.0,10,7.7,8256.0,76217.0,84473.0,514536.0,22297.87,22800
3523404,Itatiba,SP,Circuito das Frutas,C,254.0,7,36.29,1906.0,56997.0,58903.0,0.0,52722.16,120858
3519600,Ibitinga,SP,Caminhos do Tietê,C,41.0,8,5.12,0.0,56965.0,56965.0,498658.0,24939.53,60033
2700102,Água Branca,AL,Caminhos do São Francisco,D,0.0,0,,0.0,0.0,0.0,0.0,7976.02,20196
3119401,Coronel Fabriciano,MG,Mata Atlântica de Minas,C,81.0,8,10.12,1178.0,34469.0,35647.0,0.0,16282.52,109855
3120508,Cristina,MG,Caminhos da Mantiqueira,D,5.0,1,5.0,0.0,0.0,0.0,0.0,18069.95,10242
3121100,Delfim Moreira,MG,Caminhos da Mantiqueira,D,12.0,5,2.4,0.0,4903.0,4903.0,0.0,12224.94,8025
3121803,Dionísio,MG,Mata Atlântica de Minas,D,1.0,1,1.0,0.0,0.0,0.0,0.0,10153.98,7729
3122702,Dom Silvério,MG,Serras de Minas,D,4.0,1,4.0,0.0,12250.0,12250.0,0.0,17349.5,5237
3137601,Lagoa Santa,MG,Grutas,C,201.0,12,16.75,1462.0,50337.0,51799.0,1408194.0,28124.54,64527
2910503,Entre Rios,BA,Costa dos Coqueiros,C,68.0,12,5.67,209.0,80148.0,80357.0,670559.0,14370.54,41780
2912202,Ibicoara,BA,Chapada Diamantina,D,1.0,2,0.5,116.0,0.0,116.0,0.0,19974.06,19571
3168705,Timóteo,MG,Mata Atlântica de Minas,C,77.0,10,7.7,1386.0,43695.0,45081.0,787428.0,35238.51,89842
3170107,Uberaba,MG,Alta Mogiana,B,593.0,41,14.46,5554.0,169288.0,174842.0,5424041.0,46561.66,333783
5007406,Rio Verde de Mato Grosso,MS,Rota Cerrado Pantanal,C,29.0,9,3.22,121.0,2317.0,2438.0,0.0,24411.26,19746
5007935,Sonora,MS,Rota Cerrado Pantanal,C,40.0,8,5.0,0.0,5056.0,5056.0,0.0,39658.49,19274
5008305,Três Lagoas,MS,Integra Costa Leste - Vale do Aporé,B,333.0,40,8.32,2087.0,204801.0,206888.0,4959982.0,85297.87,121388
1700400,Almas,TO,Serras Gerais,D,2.0,2,1.0,0.0,1494.0,1494.0,0.0,24366.85,7055
1702208,Araguatins,TO,Bico do Papagaio,D,16.0,5,3.2,335.0,7486.0,7821.0,0.0,12484.23,35761
2511806,Pirpirituba,PB,Brejo,D,3.0,1,3.0,0.0,903.0,903.0,0.0,8418.63,10579
5102637,Campo Novo do Parecis,MT,Região Turística das Nascentes,C,65.0,10,6.5,207.0,83967.0,84174.0,525237.0,96181.92,35360
5106422,Peixoto de Azevedo,MT,Região Turística Portal da Amazônia,C,32.0,8,4.0,124.0,0.0,124.0,92259.0,17403.45,34976
5106505,Poconé,MT,Região Turística  Pantanal Mato-Grossense,B,299.0,20,14.95,797.0,14093.0,14890.0,4834919.0,17614.59,32843
1500909,Augusto Corrêa,PA,Região Turística Amazônia Atlântica Caeté,D,0.0,0,,0.0,326.0,326.0,0.0,7097.33,45998
1501709,Bragança,PA,Região Turística Amazônia Atlântica Caeté,C,63.0,11,5.73,1016.0,111766.0,112782.0,256369.0,9122.72,127686
1502509,Chaves,PA,Região Turística das Florestas do Marajó,D,0.0,0,,0.0,681.0,681.0,0.0,8236.88,23717
2301901,Barbalha,CE,Cariri,C,92.0,8,11.5,77.0,10682.0,10759.0,595627.0,17347.6,60781
3105400,Barão de Cocais,MG,Ouro,C,40.0,11,3.64,0.0,18933.0,18933.0,276457.0,25162.94,32485
1506161,Rio Maria,PA,Região Turística do Araguaia,D,9.0,2,4.5,245.0,33480.0,33725.0,0.0,27248.99,18193
2504009,Campina Grande,PB,Agreste ,B,425.0,31,13.71,4608.0,461667.0,466275.0,3057423.0,23210.44,409731
4108205,Formosa do Oeste,PR,Riquezas do Oeste,C,0.0,0,,0.0,107630.0,107630.0,0.0,42512.44,6578
3161106,São Francisco,MG,Velho Chico,C,11.0,6,1.83,212.0,27662.0,27874.0,0.0,9445.53,56323
2600500,Águas Belas,PE,FÉ E ARTE,D,1.0,2,0.5,282.0,676.0,958.0,0.0,8337.93,43443
2600708,Aliança,PE,ENGENHOS E MARACATUS,D,5.0,1,5.0,0.0,4542.0,4542.0,0.0,8626.09,38386
2607703,Itapetim,PE,TERRITÓRIO DA POESIA E DA CANTORIA,D,0.0,0,,0.0,3499.0,3499.0,0.0,8349.62,13616
2608453,Lagoa do Carro,PE,ENGENHOS E MARACATUS,D,3.0,2,1.5,0.0,15408.0,15408.0,0.0,15816.34,18071
2609402,Moreno,PE,SERRAS E ARTES DE PERNAMBUCO,D,22.0,1,22.0,0.0,9692.0,9692.0,0.0,11073.15,62784
2609501,Nazaré da Mata,PE,ENGENHOS E MARACATUS,D,3.0,1,3.0,0.0,19659.0,19659.0,0.0,16867.83,32471
2612000,Sairé,PE,SERRAS E ARTES DE PERNAMBUCO,D,45.0,1,45.0,0.0,756.0,756.0,0.0,13749.38,9932
2615508,Tracunhaém,PE,ENGENHOS E MARACATUS,D,0.0,0,,0.0,4846.0,4846.0,0.0,9336.03,13769
4104303,Campo Mourão,PR,"Ecoaventuras, Histórias e Sabores",B,170.0,14,12.14,1583.0,99147.0,100730.0,1409295.0,40804.93,94859
2803104,Itabi,SE,Polo Velho Chico,D,0.0,0,,0.0,0.0,0.0,0.0,11975.32,4903
3510807,Casa Branca,SP,"Entre Rios, Serras  e Cafés.",D,10.0,2,5.0,176.0,0.0,176.0,0.0,29941.77,30380
3126505,Francisco Badaró,MG,Pedras Preciosas,D,0.0,0,,0.0,0.0,0.0,0.0,5984.22,10332
3132404,Itajubá,MG,Caminhos da Mantiqueira,B,131.0,15,8.73,2471.0,121365.0,123836.0,947498.0,32734.18,96869
3157203,Santa Bárbara,MG,Ouro,C,62.0,6,10.33,293.0,0.0,293.0,876056.0,27712.54,31324
2615300,Timbaúba,PE,ENGENHOS E MARACATUS,D,16.0,3,5.33,108.0,36890.0,36998.0,0.0,12722.07,53022
2406908,Lucrécia,RN,Polo Serrano,D,0.0,0,,64.0,0.0,64.0,0.0,12919.11,3996
4208450,Itapoá,SC,Caminho dos Príncipes,B,23.0,11,2.09,4933.0,242670.0,247603.0,125601.0,44666.77,20576
3527009,Lindóia,SP,Águas e Flores Paulista,D,13.0,5,2.6,102.0,23374.0,23476.0,0.0,23262.78,7980
4111506,Ivaiporã,PR,Vale do Ivaí,C,31.0,5,6.2,349.0,58786.0,59135.0,0.0,26016.33,31984
3300803,Cachoeiras de Macacu,RJ,SERRA VERDE IMPERIAL,C,32.0,11,2.91,82.0,0.0,82.0,267227.0,19321.87,58937
3303609,Paracambi,RJ,VALE DO CAFÉ,C,25.0,4,6.25,276.0,35814.0,36090.0,0.0,18798.44,52257
3303807,Paraty,RJ,COSTA VERDE,A,967.0,179,5.4,127665.0,404233.0,531898.0,11915739.0,63920.14,43165
3304144,Queimados,RJ,BAIXADA VERDE,D,13.0,1,13.0,116.0,0.0,116.0,0.0,25782.11,150319
3304201,Resende,RJ,AGULHAS NEGRAS,B,347.0,24,14.46,4897.0,142391.0,147288.0,2703529.0,65208.31,131341
5220207,São Miguel do Araguaia,GO,Região Turística Vale do Araguaia,C,28.0,10,2.8,438.0,45201.0,45639.0,497079.0,22776.96,21993
2101905,Bequimão,MA,Polo Floresta dos Guarás,D,0.0,0,,0.0,5092.0,5092.0,0.0,5776.96,21280
3168903,Tiros,MG,Lago de Três Marias,D,2.0,2,1.0,182.0,7914.0,8096.0,0.0,34589.86,6480
5105903,Nobres,MT,Associação de Turismo da Região Circuito das Águas - Aturcira,C,27.0,15,1.8,82.0,11606.0,11688.0,74280.0,40041.68,15336
2601201,Arcoverde,PE,FÉ E ARTE,B,177.0,13,13.62,472.0,141213.0,141685.0,0.0,14727.75,74338
2601706,Belo Jardim,PE,FÉ E ARTE,C,56.0,5,11.2,132.0,84512.0,84644.0,0.0,25345.75,76439
2610905,Pesqueira,PE,FÉ E ARTE,C,55.0,7,7.86,358.0,38929.0,39287.0,0.0,10804.68,67395
2611101,Petrolina,PE,ÁGUAS E VINHOS DO VALE DO SÃO FRANCISCO,B,319.0,29,11.0,5140.0,168301.0,173441.0,2744406.0,20811.26,349145
4111803,Jacarezinho,PR,Norte Pioneiro,D,30.0,3,10.0,141.0,1305.0,1446.0,0.0,32325.23,39378
3304300,Rio Bonito,RJ,CAMINHOS DA MATA,C,27.0,7,3.86,276.0,50303.0,50579.0,0.0,25822.81,60201
3305901,Trajano de Moraes,RJ,CAMINHOS DA SERRA,D,0.0,0,,0.0,12051.0,12051.0,0.0,19459.23,10626
3306305,Volta Redonda,RJ,VALE DO CAFÉ,B,225.0,17,13.24,4533.0,36349.0,40882.0,736029.0,40355.98,273012
2401008,Apodi,RN,Polo Serrano,C,8.0,2,4.0,0.0,66870.0,66870.0,0.0,14347.04,35845
2408201,Nísia Floresta,RN,Polo Costa das Dunas,D,19.0,5,3.8,60.0,4647.0,4707.0,0.0,15147.49,27602
4309100,Gramado,RS,Hortênsias,A,2758.0,163,16.92,39774.0,959445.0,999219.0,60905220.0,62317.96,36232
4321501,Torres,RS,Litoral Norte Gaúcho,B,491.0,43,11.42,90900.0,354626.0,445526.0,2802456.0,32674.87,38732
3541000,Praia Grande,SP,Costa da Mata Atlântica,A,110.0,21,5.24,3851.0,1294998.0,1298849.0,2091663.0,23432.68,325073
4127502,Tibagi,PR,Campos Gerais,C,38.0,8,4.75,149.0,12354.0,12503.0,348812.0,41034.48,20522
1100031,Cabixi,RO,POLO TURÍSTICO VALE DO GUAPORÉ,D,4.0,2,2.0,0.0,0.0,0.0,0.0,26347.78,5312
1100809,Candeias do Jamari,RO,Polo Turistico Madeira Mamoré,D,18.0,3,6.0,0.0,0.0,0.0,0.0,20526.69,26693
3104502,Arinos,MG,Urucuia Grande Sertão,C,7.0,2,3.5,102.0,47140.0,47242.0,0.0,13067.34,17875
4308508,Frederico Westphalen,RS,Rota Águas e Pedras,C,39.0,7,5.57,2367.0,17011.0,19378.0,412689.0,39372.51,31313
4313201,Nova Petrópolis,RS,Hortênsias,C,108.0,15,7.2,2676.0,46896.0,49572.0,1264152.0,40047.16,21353
4322509,Vacaria,RS,Campos de Cima da Serra,B,104.0,16,6.5,10208.0,141203.0,151411.0,727315.0,37130.0,66218
2800605,Barra dos Coqueiros,SE,Polo Costa dos Coqueirais,C,196.0,3,65.33,0.0,17067.0,17067.0,0.0,19028.51,30407
2608008,Jataúba,PE,MODA E ECOTURISMO,D,2.0,1,2.0,0.0,0.0,0.0,0.0,7889.5,17150
3118601,Contagem,MG,Veredas do Paraopeba,B,250.0,23,10.87,1588.0,40874.0,42462.0,4539428.0,45855.1,663855
4106902,Curitiba,PR,Rotas do Pinhão,A,3445.0,185,18.62,190705.0,3868494.0,4059199.0,73783627.0,49706.64,1933105
4304408,Canela,RS,Hortênsias,B,564.0,48,11.75,9350.0,147149.0,156499.0,5492866.0,27914.98,44998
3509502,Campinas,SP,Bem Viver,A,1811.0,83,21.82,71490.0,1265590.0,1337080.0,40808552.0,54710.07,1204073
3524006,Itupeva,SP,Circuito das Frutas,C,122.0,4,30.5,1043.0,44370.0,45413.0,0.0,120523.17,61252
3526902,Limeira,SP,Serra do Itaqueri,B,186.0,13,14.31,4939.0,91492.0,96431.0,2251008.0,45035.17,306114
3546603,Santa Fé do Sul,SP,Entre Rios,C,60.0,10,6.0,399.0,113141.0,113540.0,272410.0,37103.98,32322
1722107,Xambioá,TO,Vale dos Grandes Rios,D,9.0,2,4.5,0.0,0.0,0.0,0.0,24357.58,11540
1717008,Pindorama do Tocantins,TO,Serras Gerais,D,0.0,0,,0.0,11824.0,11824.0,0.0,13128.89,4447
5005681,Mundo Novo,MS,Caminhos da Natureza / Cone Sul,C,47.0,9,5.22,207.0,51821.0,52028.0,0.0,29644.03,18366
3156007,Rio Vermelho,MG,Diamantes,D,7.0,1,7.0,0.0,0.0,0.0,0.0,9018.67,12846
3164308,São Roque de Minas,MG,Nascentes das Gerais e Canastra,D,14.0,3,4.67,562.0,4510.0,5072.0,0.0,33840.02,7051
3168101,Tapira,MG,Nascentes das Gerais e Canastra,D,1.0,1,1.0,0.0,0.0,0.0,0.0,95435.06,4773
3169109,Toledo,MG,Serras Verdes do Sul de Minas,D,1.0,1,1.0,0.0,0.0,0.0,0.0,13034.69,6258
3169208,Tombos,MG,Pico da Bandeira,D,6.0,1,6.0,130.0,8713.0,8843.0,0.0,12130.28,8022
3169356,Três Marias,MG,Lago de Três Marias,C,97.0,13,7.46,0.0,23124.0,23124.0,548791.0,76373.56,32356
3500550,Águas de Santa Bárbara,SP,Coração Paulista,D,34.0,3,11.33,120.0,36116.0,36236.0,0.0,28759.37,6075
3524402,Jacareí,SP,Rios do Vale,B,134.0,15,8.93,3170.0,133074.0,136244.0,968049.0,57183.66,233662
4103701,Cambé,PR,Norte do Paraná,D,19.0,2,9.5,140.0,3352.0,3492.0,587274.0,38644.48,106533
1100056,Cerejeiras,RO,POLO TURÍSTICO VALE DO GUAPORÉ,D,13.0,4,3.25,182.0,5049.0,5231.0,0.0,31051.55,16323
2410900,Riachuelo,RN,Polo Agreste/Trairi,D,0.0,0,,0.0,15247.0,15247.0,0.0,8922.23,8128
2411502,Santo Antônio,RN,Polo Agreste/Trairi,D,2.0,1,2.0,207.0,6430.0,6637.0,0.0,9911.53,24136
3505104,Barbosa,SP,Tietê Vivo,D,0.0,0,,0.0,0.0,0.0,0.0,15383.22,7402
5104807,Jaciara,MT,Região Turística Vale do São Lourenço,C,66.0,12,5.5,0.0,41298.0,41298.0,569343.0,34658.54,27776
3549953,São Lourenço da Serra,SP,"Mananciais, Aventura e Arte",D,1.0,1,1.0,120.0,0.0,120.0,0.0,16158.58,15825
2932507,Una,BA,Costa do Cacau,B,478.0,4,119.5,197.0,18249.0,18446.0,0.0,14140.26,19002
2304202,Crato,CE,Cariri,C,70.0,10,7.0,554.0,76978.0,77532.0,378088.0,13315.64,132123
2304459,Fortim,CE,LITORAL LESTE,C,89.0,8,11.12,677.0,35023.0,35700.0,0.0,12453.56,16480
2313500,Trairi,CE,Litoral Oeste,C,155.0,14,11.07,3977.0,40354.0,44331.0,1289604.0,14036.17,55918
2313609,Ubajara,CE,Chapada da Ibiapaba,C,30.0,7,4.29,570.0,64936.0,65506.0,0.0,16695.06,34792
3201001,Boa Esperança,ES,"Pedras, Pão e Mel",D,8.0,1,8.0,188.0,10411.0,10599.0,0.0,15301.17,15037
3144672,Nova Belém,MG,Trilhas do Rio Doce,D,0.0,0,,0.0,4988.0,4988.0,0.0,13890.6,3190
1502103,Cametá,PA,Região Turística do Tocantins,C,12.0,4,3.0,393.0,79563.0,79956.0,0.0,8346.73,137890
4106407,Cornélio Procópio,PR,Norte Pioneiro,C,332.0,7,47.43,590.0,13975.0,14565.0,4001716.0,35291.25,47845
4124103,Santo Antônio da Platina,PR,Norte Pioneiro,C,47.0,8,5.88,761.0,18833.0,19594.0,0.0,27182.25,45993
1712454,Luzinópolis,TO,Bico do Papagaio,E,0.0,0,,0.0,0.0,0.0,0.0,14690.67,3108
4303707,Campina das Missões,RS,Rota do Rio Uruguai,D,3.0,1,3.0,0.0,0.0,0.0,0.0,29782.5,5474
3139409,Manhuaçu,MG,Pico da Bandeira,C,129.0,12,10.75,800.0,35208.0,36008.0,455012.0,28865.1,90229
3148103,Patrocínio,MG,Caminhos do Cerrado,C,117.0,15,7.8,938.0,48384.0,49322.0,1117326.0,31002.79,90757
3151206,Pirapora,MG,Guimarães Rosa,C,76.0,17,4.47,1287.0,16022.0,17309.0,637869.0,42022.38,56428
3152105,Ponte Nova,MG,Montanhas e Fé,C,70.0,11,6.36,50.0,48531.0,48581.0,678263.0,31615.5,59742
3169307,Três Corações,MG,Águas,C,50.0,6,8.33,530.0,39958.0,40488.0,311361.0,30888.91,79482
3133808,Itaúna,MG,Veredas do Paraopeba,C,68.0,6,11.33,866.0,45336.0,46202.0,715553.0,37279.29,93214
3171303,Viçosa,MG,Serras de Minas,C,87.0,7,12.43,3239.0,72740.0,75979.0,966199.0,22183.13,78846
2511400,Picuí,PB,Seridó e Curimataú,D,4.0,2,2.0,97.0,0.0,97.0,0.0,10316.32,18703
2917359,Jaborandi,BA,Caminhos do Oeste,D,0.0,0,,0.0,14505.0,14505.0,0.0,69136.12,8385
4303509,Camaquã,RS,Costa Doce,C,29.0,5,5.8,366.0,40201.0,40567.0,0.0,32919.78,66261
4311007,Jaguarão,RS,Costa Doce,C,44.0,12,3.67,1828.0,61472.0,63300.0,542891.0,26408.34,26680
4317202,Santa Rosa,RS,Rota do Rio Uruguai,C,82.0,8,10.25,1278.0,110191.0,111469.0,925611.0,43564.15,73254
4318200,São Francisco de Paula,RS,Hortênsias,C,73.0,13,5.62,406.0,10056.0,10462.0,937118.0,33374.47,21710
4215703,Santo Amaro da Imperatriz,SC,Grande Florianópolis,C,260.0,3,86.67,1197.0,2250.0,3447.0,0.0,39861.8,23245
3507506,Botucatu,SP,Pólo Turístico Cuesta,B,105.0,11,9.55,4123.0,91630.0,95753.0,1422904.0,35049.84,146497
3518305,Guararema,SP,Nascentes do Tietê,C,149.0,7,21.29,919.0,15337.0,16256.0,1945775.0,48313.05,29798
2100055,Açailândia,MA,Polo Chapada das Mesas,C,90.0,15,6.0,765.0,34643.0,35408.0,543567.0,20961.74,112445
1200500,Sena Madureira,AC,Caminhos das Aldeias e da Biodiversidade,D,16.0,4,4.0,0.0,3182.0,3182.0,0.0,11783.19,45848
4113304,Laranjeiras do Sul,PR,Lagos e Colinas,C,45.0,9,5.0,1625.0,39324.0,40949.0,399345.0,24626.8,32073
1400027,Amajari,RR,O Extremo Norte do Brasil,D,0.0,0,,0.0,7564.0,7564.0,0.0,14656.62,12796
4300406,Alegrete,RS,Fronteira,C,57.0,8,7.12,1421.0,93745.0,95166.0,602859.0,29053.31,73589
4202503,Bom Jardim da Serra,SC,Serra Catarinense,C,39.0,6,6.5,192.0,14890.0,15082.0,0.0,27981.62,4743
4313409,Novo Hamburgo,RS,Vale Germânico,B,139.0,13,10.69,11382.0,99118.0,110500.0,2829017.0,39592.6,246748
4211306,Navegantes,SC,Costa Verde & Mar,B,58.0,13,4.46,3253.0,163822.0,167075.0,628509.0,57504.74,81475
4213500,Porto Belo,SC,Costa Verde & Mar,C,55.0,9,6.11,13396.0,80218.0,93614.0,575841.0,59036.47,21388
2803500,Lagarto,SE,Polo Sertão das Águas,C,22.0,6,3.67,0.0,45118.0,45118.0,206889.0,15726.5,104408
4317806,Santo Augusto,RS,Rota do Yucumã,C,4.0,2,2.0,0.0,61826.0,61826.0,0.0,40139.72,13885
4323804,Xangri-lá,RS,Litoral Norte Gaúcho,C,21.0,5,4.2,550.0,64336.0,64886.0,0.0,33779.0,16408
2906006,Campo Formoso,BA,Chapada Diamantina,D,32.0,4,8.0,237.0,17635.0,17872.0,0.0,13586.6,71206
2308203,Meruoca,CE,Vale do Acaraú,D,12.0,3,4.0,0.0,12070.0,12070.0,0.0,7347.83,15057
4322400,Uruguaiana,RS,Fronteira,B,188.0,20,9.4,14090.0,67243.0,81333.0,2314966.0,22723.78,126970
4205506,Fraiburgo,SC,Vale dos Imigrantes,C,96.0,4,24.0,369.0,17923.0,18292.0,0.0,26820.6,36443
4213609,Porto União,SC,Caminhos do Contestado,C,26.0,6,4.33,382.0,48974.0,49356.0,0.0,21990.79,35398
2312304,São Benedito,CE,Chapada da Ibiapaba,C,15.0,2,7.5,382.0,72227.0,72609.0,0.0,11350.31,47903
3545209,Salto,SP,Roteiro dos Bandeirantes,C,53.0,7,7.57,994.0,45169.0,46163.0,0.0,65208.06,118663
2408409,Olho-d'Água do Borges,RN,Polo Serrano,D,0.0,0,,0.0,0.0,0.0,0.0,9736.36,4258
3550001,São Luís do Paraitinga,SP,Rios do Vale,C,21.0,7,3.0,373.0,37158.0,37531.0,0.0,15911.03,10687
3554300,Teodoro Sampaio,SP,PONTAL PAULISTA,D,21.0,5,4.2,182.0,13569.0,13751.0,0.0,21690.24,23148
3147709,Passa Tempo,MG,Vale Verde e Quedas D'Água,D,8.0,1,8.0,0.0,0.0,0.0,0.0,33290.18,8084
3114501,Carmópolis de Minas,MG,Campo das Vertentes,D,3.0,1,3.0,0.0,0.0,0.0,0.0,21081.68,19355
3116159,Chapada Gaúcha,MG,Urucuia Grande Sertão,D,6.0,3,2.0,120.0,0.0,120.0,0.0,16487.26,13680
3123205,Dores do Indaiá,MG,Verde - Trilha dos Bandeirantes,D,8.0,2,4.0,75.0,0.0,75.0,0.0,18797.61,13483
2800209,Aquidabã,SE,Polo dos Tabuleiros,D,0.0,0,,0.0,3461.0,3461.0,0.0,11149.4,21563
3158953,Santana do Paraíso,MG,Mata Atlântica de Minas,D,11.0,4,2.75,0.0,0.0,0.0,0.0,21494.56,34663
3159605,Santa Rita do Sapucaí,MG,Caminhos da Mantiqueira,D,39.0,4,9.75,929.0,1305.0,2234.0,0.0,38141.29,43260
3304805,São Fidélis,RJ,COSTA DOCE,D,15.0,2,7.5,130.0,15802.0,15932.0,0.0,19002.34,38669
3554003,Tatuí,SP,Raízes do Interior Paulista,C,127.0,8,15.88,1798.0,73269.0,75067.0,1521533.0,34164.15,121766
3123908,Entre Rios de Minas,MG,Trilha dos Inconfidentes,D,3.0,4,0.75,0.0,0.0,0.0,0.0,14923.05,15298
3133501,Itapecerica,MG,Campo das Vertentes,D,29.0,3,9.67,119.0,2624.0,2743.0,0.0,21854.32,21762
3136900,Juruaia,MG,Montanhas Cafeeiras de Minas,D,7.0,2,3.5,0.0,0.0,0.0,0.0,16238.02,10563
3145109,Nova Resende,MG,Montanhas Cafeeiras de Minas,D,3.0,2,1.5,0.0,0.0,0.0,0.0,16456.71,16723
3139706,Maravilhas,MG,Verde - Trilha dos Bandeirantes,D,3.0,1,3.0,0.0,0.0,0.0,0.0,20560.75,7976
2507200,Itatuba,PB,Vale do Paraíba,D,0.0,0,,0.0,756.0,756.0,0.0,11362.73,10962
3150505,Pimenta,MG,Grutas e Mar de Minas,D,18.0,3,6.0,0.0,0.0,0.0,0.0,23025.3,8660
4309902,Ibiraiaras,RS,Rota das Araucárias,D,9.0,1,9.0,0.0,0.0,0.0,0.0,38370.92,7262
4312252,Minas do Leão,RS,Carbonífera,D,2.0,1,2.0,0.0,0.0,0.0,0.0,24568.1,8075
3154002,Raul Soares,MG,Montanhas e Fé,D,17.0,4,4.25,149.0,20556.0,20705.0,0.0,14359.79,23762
3157336,Santa Cruz de Minas,MG,Trilha dos Inconfidentes,D,5.0,1,5.0,0.0,0.0,0.0,0.0,11092.53,8604
3511508,Cerquilho,SP,Raízes do Interior Paulista,D,22.0,3,7.33,251.0,24897.0,25148.0,0.0,39476.07,48949
3171808,Virginópolis,MG,Trilhas do Rio Doce,D,7.0,2,3.5,0.0,0.0,0.0,0.0,15298.65,10510
4319208,São Nicolau,RS,Rota Missões,D,0.0,0,,0.0,0.0,0.0,0.0,31345.37,5265
4319752,São Vendelino,RS,Vale da Felicidade,D,0.0,0,,75.0,0.0,75.0,0.0,39206.62,2243
5100102,Acorizal,MT,Associação de Turismo da Região Circuito das Águas - Aturcira,D,0.0,0,,0.0,5928.0,5928.0,0.0,15620.31,5399
4316956,Santa Maria do Herval,RS,Vale Germânico,D,0.0,0,,0.0,6776.0,6776.0,0.0,32726.17,6331
4204004,Catanduvas,SC,Vale dos Imigrantes,D,13.0,2,6.5,0.0,0.0,0.0,0.0,40167.45,10861
3127503,Gonzaga,MG,Trilhas do Rio Doce,D,1.0,2,0.5,0.0,29297.0,29297.0,0.0,8826.64,6158
2928802,Santo Estêvão,BA,Caminhos do Sertão,D,0.0,1,0.0,76.0,26609.0,26685.0,0.0,13942.59,52850
2708402,São José da Tapera,AL,Região da Caatinga,D,0.0,0,,0.0,3499.0,3499.0,0.0,8498.44,32260
1300102,Anori,AM,Polo Médio Solimões,D,0.0,0,,0.0,2685.0,2685.0,0.0,9497.56,21010
1300680,Boa Vista do Ramos,AM,Polo Satere,D,0.0,1,0.0,296.0,8637.0,8933.0,0.0,7756.75,19207
4117701,Palmeira,PR,Campos Gerais,D,27.0,6,4.5,116.0,4945.0,5061.0,197322.0,39712.01,33877
4120606,Prudentópolis,PR,Terra dos Pinheirais,C,29.0,6,4.83,690.0,17039.0,17729.0,0.0,24214.31,52241
3301801,Engenheiro Paulo de Frontin,RJ,VALE DO CAFÉ,C,60.0,6,10.0,80.0,8699.0,8779.0,0.0,17968.78,14002
2403608,Extremoz,RN,Polo Costa das Dunas,D,4.0,3,1.33,753.0,25072.0,25825.0,0.0,15803.0,28583
2704708,Marechal Deodoro,AL,Lagoas e Mares do Sul,C,125.0,11,11.36,791.0,22032.0,22823.0,251240.0,46413.15,51901
2704906,Mar Vermelho,AL,Quilombos,D,0.0,0,,0.0,3499.0,3499.0,0.0,11309.98,3514
2705002,Mata Grande,AL,Região da Caatinga,D,0.0,0,,0.0,2837.0,2837.0,0.0,9830.13,25216
2509396,Maturéia,PB,Vale dos Sertões,D,0.0,0,,0.0,0.0,0.0,0.0,8239.46,6569
2907608,Central,BA,Chapada Diamantina,D,0.0,0,,64.0,0.0,64.0,0.0,9705.87,17266
2914703,Itaberaba,BA,Chapada Diamantina,C,39.0,12,3.25,0.0,43025.0,43025.0,274549.0,13699.6,64489
2921302,Milagres,BA,Caminhos do Jiquiriçá,D,11.0,3,3.67,104.0,32508.0,32612.0,0.0,10011.93,10950
2404705,Ipanguaçu,RN,Polo Costa Branca,D,0.0,0,,0.0,2090.0,2090.0,0.0,9722.06,15491
3548609,São Bento do Sapucaí,SP,MANTIQUEIRA PAULISTA,C,27.0,13,2.08,257.0,18079.0,18336.0,612756.0,19642.34,10878
1717909,Ponte Alta do Tocantins,TO,Encantos do Jalapao,D,1.0,1,1.0,0.0,30915.0,30915.0,0.0,11610.39,8039
2706448,Paripueira,AL,Costa dos Corais,D,57.0,4,14.25,504.0,936.0,1440.0,0.0,12964.92,13176
2706505,Passo de Camaragibe,AL,Costa dos Corais,D,33.0,4,8.25,0.0,5238.0,5238.0,0.0,14290.8,15245
2706604,Paulo Jacinto,AL,Quilombos,D,0.0,0,,0.0,903.0,903.0,0.0,10264.08,7564
2706703,Penedo,AL,Caminhos do São Francisco,C,51.0,8,6.38,449.0,103292.0,103741.0,0.0,12505.56,63683
2201200,Barras,PI,Polo das Águas,C,1.0,1,1.0,0.0,60711.0,60711.0,0.0,9344.35,47066
